21,1,mama takut putri manisnya jatuh lalu terluka tapi sadarkah kamu   bahwa papa dengan yakin akan membiarkanmu   menatapmu dan menjagamu mengayuh sepeda dengan seksama karena dia tahu putri kecilnya pasti bisa,0
22,1,oalah pantas iyanih adik kan lagi promosi sambil olahraga main skiping kak kok bisa murah,0
23,0,kalau tidak terpaksa juga tidak bakal saya naik busway gembel bleketek eek ini,0
24,0,sekelas emerson masih begitu kelakuannya   apa lagi kalau bukan kerna kebencianya   sehingga lupa kalau yang diketawain ternyata junjungannya son son gagal maning,0
25,0,sudah ah jangan sedih katanya strong sel  adit,0
26,1,cowok ganteng adalah yang pergi solat jum at selamat solat jum at my someone di,0
27,0,lumayan lho ini cuci sendirian,0
28,1,dari semua pakaian yang ada di pasar bayangkara   pasar senggol     saya memilih 1 pakaian saja jika di beri 2 akan saya gunakan jika di beri 3 tetap saya gunakan jika di beri 4 saya bersyukur untuk di gunakan,0
29,1,gara gara kapan hari ngopi terus dengarkan lagu lagu jaman dulu jaman sd kaya tangga   ello   andien   audy terus sekarang bikin playlist lagu lagi yang seangkatan 2004 2005,0
30,1,katherine sofia setelah benar    ngrasa lelah sangat sama kerjaan   minimal seminggu sekali harus sangat ngasi reward ke diri sendiri semacam me time dengan memanjakan diri,0
31,1,waktu itu awal kelas 11   hanya karena duduk sebangku   saya bisa langsung deg degan dan jatuh hati selama 10menit   sama orang yang dulunya guakira freaky habis,0
32,1,aamiin mokasih iya enak     selamat ulang tahun da ade sukses selalu   di,1
33,1,lebih asik kalau membicarakan keberhasilan pemerataan pembangunan   pencapaian ekonomi   dibandingkan membicarakan keburukan calon sebelah ataupun keburukan si gubernur a atau b,0
34,0,username     username   banyak yang tolol di didik untuk jadi kacung mengerti ibadah puasa tapi takut lapar      cara rakyat memiliki dan menikmati tanahnya hanya lewat liang lahatnya,0
35,0,saya paling tidak suka dengan orang sombong saya saja yang tanahnya 7 hektar   aset berlimpah   saldo di rekening 12 digit   itupun   baru satu rekening   dan punya banyak investasi di dubai diam diam saja,0
36,1,pemimpin sejati rt    di anesasembiring   love you jokowi,0
37,0,username   tolong dijelaskan maksud dari    hal ini dibuktikan dengan penggunaan resi pada transaksi kamu yang telah digunakan pada transaksi lain   transaksi kamu dengan supplier kamu      saya rasa tidak mungkin ada double resi,0
38,1,apa kabar sehat,1
39,0,lama sekali njir,0
40,1,tetap disini jangan biarkan saya sepi sendiri izinkan saya selalu bersamamu dalam ikatan yang direstui semesta saya sayang kamu separuh hatiku,0
41,0,username     username   mustinya di biarin saja itu bom   pas kamu tidur lagi rapat saja meledaknya   jadi kan tidak kerasa iya saudara laki laki   tau2 sudah di alam laen   amp,0
42,1,masuk dibulan pertama mensive saya sama dia tetap masih baik2 saja   tidak ada uang masalah sedikit pun   selain baik   ramah   perhatian   dia juga orang yang pengertian bat tidak banyak nuntut ini itu ke saya itu yang bikin saya sayang bat sama dia,0
43,0,aduh mentang2 cantik jadi kamu bisa nilai kekurangan orang senaknya begitu iya jangan sombong mbak cantikmu itu milik tuhan,0
44,1,semoga dengan tayangnya film   22menit ini menjadi perantara untuk selalu menebarkan benih benih cinta   yang akan menumbuhkan persaudaraan diantara umat manusia   ansormajusatubarisan   url,0
45,1,with the girlfriend  maaf bang   dipinjem dulu si eneng i need my long overdue dose of    lexynes     dinnerdate,0
46,0,ada sangat sakit mata bacanya apa ada yang salah dih   cont,0
47,0,padahal yang lain senyum ramah lohsama fansnya hanya kamu sendiri yang agak angkuh     rodo ngadoh piengono nek tidak rasakne sumpah wagu mas polahmu,0
48,0,punya teman yang egois dan penghianat itu rasanya     x,0
49,1,god morning sayang   have a bagus day iya,1
50,1,sayang aku  sudah gede sangat sih kamutidak berasa iya perasaan baru kemarin lahir sekarang sudah gede saja   bawel sangat lagi,0
51,1,teman sama saya ini   berhubung dia lagi tidak punya pacar baru 2 hari mkanya gangguin orang barangkali ada yang mau knalan dia bilang kemren kalau dia mau cari pasangan yang bisa ngeetiin tugasnya  emotxtawa w   url,1
52,1,yaudahlah yang penting indah bahagia,1
53,1,pastinya qarin     e emotxtawa  nah bismilah     iyah rin   à     ï ½â     ï ½   à   optimis okeoeke   di   di,2
54,0,itu tersesat sangat yang seharusnya kamu belajar berbagai macam teori tentang sosial   di sini kamu dikasih berbagai macam angka dan rumus yang bikin tidak nyaman   dan jatuhnya bahkan jadi orang paling tertinggal di kelas,0
55,1,tiada henti 2ny q mengucap syukut alhamdulillah sekarang saya bisa uang jadi panitia kemarin alhamdulillah trmkah kamu bri brlmpah mski tidak sbrpa inysllh lma2 mmbukit amn   url,0
56,1,bersenang senang lah sepuas nya selagi masih muda,0
57,0,kalah saing juga sama ibuk ini balas smsnya lama sangat   ï ½ ï ½   ï ½,0
58,0,hp apan sih memang ai emotxtawa  hpe lama itu   v cie tertawa semoga ketularan hp baru chandra_lan   tidak ini mah hpe,1
59,0,saya hidup dizaman presiden hebat yaitu soeharto beliau buat aman dan tenang untuk masyarakat tetapi tidak tenang untuk   kaum pki kaum rampok kaum bandit kaum yang ingin jadi pejabat negara tapi otaknya kosong hanya kaum itulah yang tidak suka bapak soeharto   url,0
60,1,mau gudeg mbarek bu hj amad foto dari google   sengaja   biar teman teman juga membayangkannya berbagi itu indah,0
61,0,username   akhirnya malu kan bila dipermalukan etika itu penting dalam berbagai aspek kehidupan rakyat semua tahu setelah ada sanggahan dan petunjuk yang terlontar jangan merasa bersih jika tidak bersih,0
62,1,fix fly overnya keren habis   di flyover summarecon bekasi     pic   â   http     t co lcrnr0rsh9,0
63,1,congratulations   mengucapkan selamat untuk ibu dini mildawati yang meraih new silver leader semoga semakin lancar   sukses bersama paytren,0
64,1,di ulfahmatswal google play lumayan bagus kok,0
65,1,w emotxtawa  iya man iya hapy birthday iya ibu pimpinan gbynand atbfy                   bercanda saja man,1
66,0,sedih kenapa lagi si lnjut boleh kok ke rom diam ah jangan bercanda saya lagi sedih,-1
67,1,alhamdulillah listrik nyala kembali saya   warga sedang takziah di kediaman almarhum warga yang wafat terima kasih   username     username     username   c    username     username     url,0
68,0,deh dua tahun dia jadi spv jadi deh biasa saya tidur sendiri dia pulang subuh   paginy saya kerja dia tidur   saya paling dia sudah brgkt padahal serumah kdg 3 hari baru ketemu begitu kok iya ada yang ngatain saya posesif tidak bisa ditinggal   pgn saya makan jadi lauk samyang,0
69,0,tapi tentunya secara ini bekasi ada hal hal yang sayangnya tidak terelakkan 1 bekasi itu panas sangat 2 bekasi kalau weekend sore malam itu macet sangat tapi hal tersebut bisa diatasin sih kalau panas iya pakai ac ngindarin macet dengan rencanakan jadwal keluar rumah,0
70,1,avatar kamu lucu he,0
71,0,et jorok sangat si bos,0
72,0,sakit yang paling menyiksa itu  rindu   sakit yang paling ngebatin itu  nungu   dan sakit yang paling sakit itu mencintai  kamu,0
73,0,username   hesaya kemarin melihat hoak tetang pohon plastik pertama kali dari akun kamu ygdisebarkan lewat facebook ini bukan saja nol besar tapi skaligus nonjok muka junjungan sdr terima kasih,0
74,0,kdrt ï ½ jangan kasar yank banting saja kalau prlu he tertawa tabok saja yank damnichan   wahai,0
75,1,username     username   alhamdulillah saya coba dengan password yang daftar seminggu lalu sudah bisa dan tanggal 16 dapat antriannya terimakasih,0
76,0,baru kali ini pemakaian fasilitas laboratorium dikampus sendiri bayar   kalau begitu uang yang dibayarkan tiap semster apa tidak termasuk     di doain yang buruk apa yang baik ini,0
77,1,bulan depan baru kita kesini ramai sob tenang,1
78,0,username   reply1988   im not robot   fight for my way   its oke thats cinta   goblin itu yang inget kayaknya saya suka mewek terutama drama yang ditinggal meninggal begitu memang cengeng,1
79,0,kenapa sinyal disini jelek sekali,0
80,0,ah nanti kamu dusta lagi kaya waktu itu,0
81,1,asal kamu tahu saja   orang kurus   kecil itu sebenarnya makannya banyak   tapi tidak gede begitu lho      dan sebaliknya orang gendut       mkn dikit tapi gendut       jangan minder jadi orang kurus   gemuk     bersyukur saja sama allah,1
82,0,map iya ik putry khilaf sombong wa emotxtawa  bau ik kaya kamu tae,1
83,1,kurnia mega bintang timnas ini   thumbsup http     t co drfy17e5wg,0
84,1,cinta memberikan alasan untuk tersenyum dan memberikan waktu yang indah untuk tertawa tapi terkadang cinta juga memberikan kenangan yang tidak akan pernah dilupakan,0
85,1,selamat pagi selamat beraktifitas iya,0
86,0,saat sakit gigi dan sakit hati datang berbarengan rasanya seperti mau bilang    terima kasih lho tuhan saya dikasih kesempatan langka begini,1
87,0,saya kaya anak kostan tidak punya uang selalu kelaparan     iya tuhan,-1
88,1,hepibesdey mbaak canteeeek  username   panjang umur   sehat selalu serta mulia dan jadi pribadi yang jauh lebih baik tetep mentel yetapi jangan jadi simpenan orang,0
89,0,maunya di fasilitasin tapi kerja hasilnya belum jelas     omonganya itu iya kosong   di motormobile ofice   â,1
90,1,gilesaya lihat cover jack the giant slayer saja sudah gemes sangat nicho gayanya keren habis makin naksir   3,1
91,1,username   tidak acuh tapi diem2 perhatian sangat sama anak nya   galak tapi cengeng   disiplin sangat   lucu juga   ramah   jago masak   pinter ngaji   rajin sangat sholat   orang nya kuat  emotxtawa h sayang sangat sama mama,2
92,1,yah namanya juga cinta ada waktu cinta sangat   cinta saja   lumayan cinta   agak cinta tapi tidak mau pisah yah namanya juga cinta siapa yang bisa ngeplanning besok mau memberikan cinta berapa persen ke dia,0
93,0,jangan diam lawan juga mereka yang memparalat hukum dengan tujuan kekuasaan   jangan diam lawan juga mereka front linernya komunis berkedok pancasila       url,1
94,0,sometimes flashback is pedih egy jahat sangat ï ½ ï ½,0
95,0,saya adalah cewek yang galak sama sesama cewek yang goblik   pakai feeling tidak pakai otak   egois   baper berlebihan   semena2   tidak punya empati   manja   tidak pernah mau salah   tidak responsible bahkan lempar tanggung jawab wait   sama cowo yang begitu juga sih berarti saya memang dasarnya galak saja wqwqwq,0
96,1,hihihi nanti kita cantik  3 waiting juni â º,1
97,1,username     username   alhamdulillah tidak pernah merasa inferior   islam agama paling sempurna umatnya saja yang inferior merasa islam sama dengan agama lain   islam di liberal kan,0
98,1,sama sama sayang,0
99,1,username     username   ini price list yang ada dari facebook nya mereka web nya di   url   semoga membantu       anyway ini myday yang biasanya sering karaoke disana   username           url,2
100,0,sebuah misteri   kenapa kalau ada perempuan korban pelecehan seksual yang speak up   yang paling ganas jari mulutnya justru banyak perempuan juga,0
101,1,bahagia birthday sender     wish you althe best   semoga ditahun ini kamu dikasih kesehatan selalu   sukses   dan orang    makin sayang sama kamu once again   bahagia birthday,0
102,0,username     username   tidak perlu mnta maap juga kalik beda perspektif mah wajar yang berlebihan mah ngapus twit neg bukan bela simic juga tapi selama vtidak lapor pulisi bhwa dia sudah jadi korban pelecehan mah itu masih tetep urusan private mreka bdua di dm bagaimana awa,0
103,1,emotxtawa  co saya masih terbahak bahak pas pel pkn itutuh sd cilampang    tertawa,1
104,0,tidak bisa tidak usah kamu gw an kebiasan lama   di kalau jawa jawa saja lihat twitmu kemero  _,-1
105,1,habis buka facebook     thinking   sebanyak itu iya teman teman yang saya kenal   mulai dari teman sd   sampai pas jaman kuliah   dengan segala kesibukan mereka sekarang seneng saja lihatnya   feeling very grateful have a live in this life alhamdulillah,0
106,0,wakwkw maaf yud sudah salah ngotot huh,0
107,0,username   jangankan   tgb   jika   harus atau   sby bahkan   pmarahanarab sekalipun   kalau merapat ke   username     tidak akan saya dengar seruannya indonesia butuh pemimpin kredibel dan jokowi tidak kredibel   akugppkok,0
108,0,koneksi axis parah sangat di mari  ___    di dan hotel     http     t co uwoatijxqs,0
109,1,jangan pernah menyerah ku kan selalu di sini untuk bersamamu sayang melawan dunia jangan pernah merendah kamu tidak pernah sendiri kita bersamamu sayang berdarah bersama   url,0
110,0,orang egois yang harus dimusnahkn   duduk di kakak tidak mau mindahin brgny yang ditaro disblh padahal ada orang berdiri  emotxtawa  kamu pkr ini kereta punya mbahmu,1
111,1,namanya juga perasaan   tidak bisa dibohongin   karena biasanya yang bikin jatuh cinta dan yang bikin nyaman itu orangnya beda   cewek sama cowo misalnya     selamat sore   jangan lupa minum     minum yakult tiap hari   url,1
112,0,twt tolong coba tatar mereka   biar tahu sopan santun jangan sombong kurang ajar begitu,0
113,1,username   esbuah 5rb   bolak balik gojek 20rb   beli 4 es buah 20rb   jadi 40rb worth it lah asli daripada dikota yang jual ceban 1 saja sudah jarang parah  emotxtawa,1
114,1,kalau lagi sayang iya sayang sangat kalau lagi manja iya manja sangat kalau lagi aleman iya aleman sangat kalau lagi marah iya marah sangat kalau lagi koplak iya jangan ditanyaiya gaes dia koplak melebihi saya,0
115,0,karena kalimat    masasih uang yang kemarin dksh gacukup         boros bangetsih   masa uangnya tinggal segini    lantas si pengatur keuanganpun ingin murka rasanya,1
116,0,hoh bar sakit rasanya,-1
117,0,stlah upah di traktir kamu neng kaleum bray ini msi jauh dari tanggal,0
118,0,mereka sangat khawatir dengan dukungan penuh nu kepada presiden   username   makanya yang mereka coba utak atik dan delegitimasi adalah istilah islam nusantara yang diperkenalkan dan dikembangkan nu sejak muktamar 2015 jadi persoalannya bukan agama   tapi politik,0
119,0,niruin sistem sekolah lain tidak kreatif amat jadi sekolah terlalu norak sih iya apa2 selalu pakai ungulan baru melihat ungulan iya  emotxtawa,1
120,1,saya jatuh cinta pada ryan gosling sejak di the notebook mungkin itu kenapa saya tidak pernah bosan nonton ulang lah lah land   sampai sekarang sudah lebih dari 10 kali nonton lah lah land   mata sayu   senyum lembut gosling sangat   url,0
121,1,aamiin terima kasih deh   di selamat ulangtahun cinta sukses dunia akhirat iya   di,0
122,1,username   dia ini manusia yang tibatiba nyita perhatian gara2 kukira dia orangnya kalem ternyata allahu bobrok sangat   tapi tambah bobrok tambah cinta  emotxtangis  bucin sangat sori         url,1
123,0,yang salah siapa masa yang ngalah harus saya,0
124,1,kalungnya hayom bagus juga itu,0
125,1,saya hanyalah ciptaan tuhan   bukan superhero apalagi malaikat saya hanya bisa melakukan apa yang saya lakukan adik itulah saya   anak nomor tiga yang murah hati   dan saya mohon semoga kamu cepat tahu adik   menjauhdarijanji,0
126,1,kamu tahu saya sayang sama kamu   dan rasa sayang saya ke kamu makin besar   mungkin rasa sayang yang besar itu nantinya akan menyakiti satu sama lain tapi untuk saat ini saya bener bener sayang sama kamu   sungguh   username    emotxtawa,1
127,0,supir bak hilux tolol   jalanan lebar bisabisanya ngelindes kaki w sudah begitu pas kaki saya kelindes bahkan bukannya mundur maju cepat cepat kok bahkan hah hoh hah hoh sakit tot bodoh dipelihara   kucing itu dipelihara,0
128,1,cie selamat tanggal iya fatrin longlast dan kep romantic iya seyamet tanggal iya bebeb   di  emotxtawa,1
129,0,jangan kebanyakan nonton makanya mau bangkit dari kasur lemas sekali  _,-1
130,1,muda2han puasa kali ini membawa perubahan bagi kita semua   jatengsaruratkorupsi   jatengsaruratkorupsi   jatengsaruratkorupsi   jatengsaruratkorupsi   jatengsaruratkorupsi   jatengsaruratkorupsi   jatengsaruratkorupsi   jatengsaruratkorupsi   jatengsaruratkorupsi   jatengsaruratkorupsi,0
131,0,pusing î     â   ï ½ â  ï ½   â,0
132,1,pengennya menangis tapi tidak bisa ngeluarin air mata entah dari pagi pengennya senyum jadi sampai kebawa ke hati siang siang di gituin tetep rasanya enteng,0
133,0,username   tolong mengerti   modal saya tidak sebanyak itu  emotxtawa  terus terpikirkan kata kak zha    saving buat encore di korea    saya galaot_t,0
134,1,selamat malam cantik kok belum ada blsan dari siang tadi,0
135,1,style kuliah doyoung seperti begini simple   tidak banyak gaya   tapi itu yang bikin jatuh cinta pokoknya doyoung cocok dengan gaya apa saja anak ekonomi yang tiap hari datang ke prody sastra inggris hanya untuk ngejemput saya selesai kuliah   url,0
136,0,suka tidak habis pikir sama orang yang ngatain musibah ketika menimpa orang lain dianggap azab tapi ktk menimpa golongannya disebut cobaan ingin ku misuh   matane,0
137,1,kalian kdg ktemu orang di socmed yang trnyata temennya si ini begitu tidak si   eh trnyata si ini mantannya si itu   atau wah trnyata si ini yang bikin konten yutub ini     why why the world is so smol,0
138,0,gaya kamu banci sok pejabat meting segala   cuih a emotxtawa    meting tidak beres2 z,1
139,0,belajar agama yang tuntas jadi nga ngarang dalam hidup isa saja disebut2 dialquran terus kamu mau jelek2in isa     bisa baca alquran tidak     url,0
140,0,apakah mereka tidak pernah belajar akan dampak negatif omongan besar dan kata2 kasar   dulu pernah ada politisi menyebut jokowi    sinting    karena mengemukakan gagasan hari santri ucapan bodoh ini ternyata menyumbang besar bagi kemenangan presiden   username   dalam pilpres 2014,0
141,0,biarin saja noldy orangnya juga sudah tua kasihan bahkan lihat orang tidak ada kerjan begitu h,0
142,1,iya allah tugasku telah selesai dengan baik   putri kecilku yang lucu dan kucintai telah menjadi wanita cantik bahagiakanlah dia bersama suaminya,0
143,0,turut sepenanggungan atas meninggalnya dr ramona sari   sejawat   aktivis   dan salah satu pejuang paling tangguh dari   username   untuk hak   kesehatan seksual reproduksi perempuan indonesia semoga yang maha berkenan memeluk pulang tuhan yang memberi   tuhan pula yang mengambil,0
144,0,masa supir taxi nya mengeluh macet sekali ini   kalau tidak mau macet jadi supir pesawat saja   edisi abu yang,0
145,0,terus   tolong dong hargai privasi kalaupun saya jelasin semuanya ke kalian   kalian itu tidak akan mengerti juga kalian berpikiran dari sudut pandang kalian sendiri   bukan dari sudut pandang saya ataupun si x   sahabat saya jadi udahlah,0
146,1,apa persamaan antara tidak punya pacar dan puasa   iya   benar sama sama sabar menahan diri dan menunggu kenikmatan yang hakiki percaya bahwa kebahagiaan itu akan tiba pada waktunya semangat menunggu berbuka   semangatpuasa,0
147,1,okelah ada kemajuan hayom,0
148,1,ketika sentuhan pertama langsung berbuah jadi gol   kurang beruntung apa coba sudah sejajar lah iya sama andy cole   shearer   berbatov   username,0
149,1,alhamdulillah   selesai membaca buku ini semoga ilmu yang diperoleh berkah dan bermanfaat aamiin   ayomembaca   satuharisatubab di jakarta   url,0
150,0,kamu ingin nonton film dibioskop tapi tidak punya tiket   terus kamu boleh begitu ikut nonton   iya begitu lah kalau paku payung dikasih nyawa   sudah tidak ada tiket tapi tetep maksa   tolol sih,0
151,1,sukadeh sama teman yang ngetweet konten2 yang    berwawasan      apalagi di dunia nyata bisa share ilmu jadi nyinyiran   kritikan bisa lebih bermanfaat   apalagi kalau nyambung ngomongnya tidak hanya bahas lamtur   lipen saja,0
152,0,semoga roboh dan menimpa mereka baru kemudian akan ada himbauan keras untuk tidak naik naik sembarangan ke atas situs sejarah sadis   terpaksa pekok berjamaah garansi seumur hidup   url,0
153,0,dear   username     username   saya kirim dokumen penting dari jakarta   sby makanya saya pakai yes kirim senin 4juni seharusnya sampai selasa 5juni skr sudah hari rabu kenapa belum sampe2 juga   kan bikin esmosi     saya sudah bayar lebih pakai yes kenapa tidak nyampe sehari       nomor resi saya   011060039617518,0
154,1,oldmoneygakngerasain main kocok sabun ambil gelas plastik   masukkan air dan sabun colek terus dikocok2 pakai sikat gigi kalau mau halus pakai sabun mandi kocok terus sampai busanya banyak tapi tidak mengerti fungsinya apa  emotxtawa l,1
155,0,indosat kesal,0
156,0,miris   menciptakan  karya   dengan susah payah yang menguras pikiran   tenaga   waktu dan materi   kalah oleh oknum yang menjiplak dan atau sekedar terima beres memanfaatkan karya orang lain dengan gimmik dan sensasi bagaimana menurut   username,0
157,1,cinta itu sederhana saya dan kamu   dan tidak ada yang lain saya untukmu   dan kamu untukku yang lain hanya nonton,0
158,1,halo sebagai sahabat dahsyat mesti tahu dong kalau ini artis yang bakal boming,0
159,1,percaya saja kalau tuhan punya rencana baik toh setiap orang pernah berbuat kesalahan yang penting bagaimana cara agar tidak mengulang hal tersebut,0
160,1,go seung jae sama song hyeri kapan jadiannya ini saya nungguin mau tahu urusan orang juga sama ending hubungan mereka  emotxtangis  padahal seung jae munculnya hanya bentaran saja tapi berhasil merebut atensiku dari mas choi myeong ho yang ganteng,-1
161,1,kamu yang akan ku ceritakan   kelak anak anak kita bertanya cinta itu apa   inspirasi sehabis meeting   tibatibacinta   tibatibakangensuami   tibatiba   cerita   orangyangkucintai di jakarta   url,0
162,0,ter oon memang ada yang 540 kenapa download yang 720 sihhabis kan 1gb   padahal buat download about time eps 06 sama mishammburabi eps 06 juga,0
163,1,iya ampun blink cantik luar biasa tertawa â  ï ½ ï ½ ï ½ ï ½â,0
164,0,kacamata kapan jadinya sih  _  mata sudah susah buat lihat jelas ini,-2
165,0,si aib anak mana jangan buka aib mar _ biasanya juga begitu ah april lagi on,0
166,0,username   helloowpak   username   asian games tinggal hitungan minggu dan jakarta masih belum kelar berbenah   apakah kamu tidak malu   palembang 95   pengerjaan hampir kelar dan kamu pak anies urusin trotoar pun belum selesai2 kamu itu gubernur,0
167,0,mardani     username   mingkem tidak bisa jawab   makanya masyarakat cerdas   janganpilihpartaioposan menyesatkan,0
168,1,pulang ngantor sebelum waktunya itu asyik lho     tidak macet  emotxtawa,2
169,1,dare completed indah sangat hari ini huuh     lumayan makanannya enak tadi hah emotxtawa,2
170,0,anjing batu fucker kamu fckng bodoh banci halah saya sumpahin kamu nikah sama buselo,0
171,0,bicara sama orang ini tidak asik sekali pahit â º,0
172,1,buset indosat baik sangat deh   hanya nge berentiin pakai bukanan saja dapat id indosat super wifi,0
173,0,astaghfirullah baru jam 10 saya sudah istighfar saja mau marah marahin orang  please refer to my last e mail   alias bitch i just said so why are you asking again,0
174,0,ini kenapa pingang saya sakit tbtb  _,-1
175,1,semangat hari ini yeah am ready to work   di pt iahgames indonesia   â,0
176,0,username     username   setuju bang yang beginian bikin hidupnya tidak tenang saja iya   tidak mikirin yang lain seperti bagaimana mencari orderan ingin enak sendiri saja jadinya   saya saja gedeg benar yang bikin opik begituan,0
177,1,bagus juga hasil fotonya mama   with dan karamina di quickly     pic   â,0
178,1,terima kasih dinporapar kabupaten purbalingga   juga rekan2 pramuwisata purbalingga   yang telah datang dan berpartisipasi dalam acara buka puasa bersama   username   untuk hadirnya pula sinergi saling mengisi dan memajukan pariwisata   url,0
179,1,habis foto paling enak mangkal disini ini tertawa   di hakata ikousha     pic   â,0
180,0,kalau tidak kebukti tidak perlu kabur itu bangsat cabul   logika berpikir orang waras nah cabul imam pula dibela sampai mampus hanya karena takut tidak masuk surga kamu     url,0
181,1,sungguh memang indahnya ciptaan sang tuhan     sampai saya begitu sangat terpesona melihat garis senyum manismu sayang,0
182,0,ojo engko tingkat kegantenganku hilang gundul gundul gundul lama2 risih sama poni yang panjang,0
183,0,lihat postingannya simba via ini yang terbaru   kok netijennya jahat2 ih dibilang lebai lah vianya cedih woi cewek baik    kalau di dm yang nga2 mah pasti marah lah,0
184,1,jika kita berserah pada tuhan   maka segala kekuatiran dan ketakutan kita akan diangkatnya   hidup menjadi lebih nyaman dan tenteram   sebab penyertaan allah selalu baru bagi kita yang percaya dan mengasihinya,0
185,1,makin hari makin cinta sama si hitam idung lebar â,0
186,1,terima kasih ayah bunda yang sudah mempercayakan treatment untuk baby raesha di   username     semoga baby raesha sehat dan bahagia selalu   momnjogadingserpong   giftawayforcustomer,0
187,1,ih bercanda tahu saya nanti saya belin kok pasti itu kalau perlu dipaketin langsung dari sananya,0
188,1,selamat pagi kaum hawa kalian mengoda,0
189,0,11 25 selasa juli2018   lihat berita para tokoh tokoh elit politik   isinya saling klaim   konflik   beda pendapat lalu menjatuhkan macam otak di dengkul saja 2018 masih begitu jijik saya,0
190,1,selamat pagi kesayangankuh   c â ¾   ï ½ ï ½ ï ½ ï ½ ï ½ â,0
191,1,emotxtawa  terbahak bahak oiya em bm dari calista tidak dibaca kok tenang ajaï ½,1
192,0,dari sekian banyak thread yang saya baca   thread ini paling aneh sih dalam penulisan sumpah aneh sangat   mau ngatain    berlebihan    saja segala bikin thread hadeh saya juga tidak jago nulis   tapi tulisan saya tidak seberantakan thread mbaknya,0
193,0,username   sehat   tiap hidupin data seluler selalu muncul notif yang kanan terus data seluler otomatis mati begitu terus berulang padal kuotanya msih 1 gb lebih akhirnya tidak bisa dipakai respon respon iya   url,0
194,1,username   manusialah   polisi penjaga yang bertugas di sekitar makam mantan presiden mustafa kemal nah karena tinggi dan seperti patung saya tertarik foto  emotxtawa,1
195,0,malas sekali iya dinas malam orang tidur saya kerja sh sekali hanya ingin libur tahun mengeluh   di rumah seni triplek   â,0
196,1,emotxtawa  ikut dong seru seperti ea,1
197,1,udaranya mendukung sangat buat makan habis itu tidur hoam   o,0
198,0,wowtuduhan lagi rujukan nya please siapa yang bilang mas,0
199,1,takdir tahun ini berulang tahun dengan keindahan alam yang menyejukkan serta tempat2 bersejarah   sesuai keinginan he terima kasih tim ici adventure pekanbaru atas kegiatannya bahagia,0
200,0,username   serang fansite suruh take down semua foto pas konser sampai nyuruh fansite tutup saja kalau fansite tutup iya sumber atm mereka tutup juga lah  emotxtawa,1
